1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
35,private,422933,bachelors,13,never-married,other-service,not-in-family,white,male,0,0,37,united-states,<=50k
29,private,131088,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
45,private,473171,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
43,private,236985,hs-grad,9,married-civ-spouse,craft-repair,husband,black,male,0,0,40,united-states,<=50k
35,private,207568,10th,6,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50k
30,private,85708,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50k
45,private,98765,hs-grad,9,never-married,machine-op-inspct,unmarried,white,female,0,0,40,canada,<=50k
29,state-gov,271012,10th,6,never-married,other-service,own-child,black,female,0,0,40,united-states,<=50k
33,private,189265,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50k
24,private,127647,some-college,10,separated,adm-clerical,unmarried,white,female,0,0,35,united-states,<=50k
32,state-gov,119033,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,>50k
40,private,289748,bachelors,13,never-married,exec-managerial,not-in-family,white,female,4650,0,48,united-states,<=50k
32,private,209317,hs-grad,9,separated,exec-managerial,not-in-family,white,male,0,0,40,?,<=50k
33,private,284531,bachelors,13,never-married,sales,not-in-family,white,female,0,0,40,united-states,<=50k
28,private,113870,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
62,without-pay,170114,assoc-acdm,12,married-civ-spouse,farming-fishing,husband,white,male,0,0,50,united-states,<=50k
46,local-gov,121124,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,15024,0,40,united-states,>50k
26,private,206307,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
41,self-emp-inc,236021,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,15024,0,40,united-states,>50k
57,federal-gov,170603,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50k
52,private,74275,some-college,10,married-civ-spouse,sales,husband,white,male,7298,0,45,united-states,>50k
35,self-emp-not-inc,112271,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
49,private,126754,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,0,45,united-states,>50k
30,private,398662,hs-grad,9,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k
32,private,202498,11th,7,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,columbia,<=50k
32,private,105650,hs-grad,9,married-civ-spouse,exec-managerial,wife,white,female,0,0,50,united-states,>50k
46,private,191204,assoc-voc,11,never-married,exec-managerial,own-child,white,female,0,0,40,united-states,<=50k
22,private,56582,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,0,0,50,united-states,<=50k
47,local-gov,51579,some-college,10,married-civ-spouse,protective-serv,husband,white,male,0,0,50,united-states,<=50k
47,private,227310,some-college,10,divorced,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k
36,local-gov,28996,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
37,private,222450,11th,7,married-spouse-absent,other-service,other-relative,white,male,0,0,40,el-salvador,<=50k
36,self-emp-inc,180419,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,45,united-states,<=50k
64,private,116084,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,2635,0,40,united-states,<=50k
40,private,88368,some-college,10,divorced,adm-clerical,unmarried,white,female,914,0,40,united-states,<=50k
42,state-gov,190044,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,15024,0,50,united-states,>50k
37,self-emp-not-inc,35330,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,42,united-states,<=50k
35,federal-gov,84848,some-college,10,never-married,handlers-cleaners,unmarried,white,female,0,0,40,united-states,<=50k
56,self-emp-not-inc,176280,hs-grad,9,divorced,other-service,not-in-family,white,male,0,0,50,united-states,<=50k
52,private,145271,bachelors,13,married-civ-spouse,craft-repair,husband,asian-pac-islander,male,0,0,40,united-states,<=50k
37,local-gov,108320,bachelors,13,married-civ-spouse,tech-support,husband,white,male,0,0,45,united-states,>50k
24,private,258730,hs-grad,9,divorced,other-service,own-child,white,female,0,0,40,japan,<=50k
33,private,58305,assoc-voc,11,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
39,private,341672,assoc-voc,11,married-civ-spouse,tech-support,husband,asian-pac-islander,male,0,0,40,philippines,<=50k
34,private,176648,hs-grad,9,divorced,adm-clerical,not-in-family,black,male,0,0,42,united-states,<=50k
24,?,32616,bachelors,13,divorced,?,not-in-family,white,female,0,0,40,united-states,<=50k
20,private,385077,12th,8,never-married,machine-op-inspct,own-child,white,male,0,0,40,united-states,<=50k
19,private,181572,some-college,10,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k
53,private,23698,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,46,united-states,>50k
34,?,268127,12th,8,separated,?,unmarried,black,female,0,0,40,united-states,<=50k
28,private,162298,hs-grad,9,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50k
35,private,144608,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50k
31,private,150441,some-college,10,divorced,adm-clerical,not-in-family,white,female,0,0,50,united-states,<=50k
37,private,189251,doctorate,16,separated,prof-specialty,unmarried,white,female,0,0,40,united-states,<=50k
64,private,260082,12th,8,married-civ-spouse,craft-repair,husband,white,male,0,0,40,columbia,<=50k
42,private,139126,some-college,10,married-civ-spouse,tech-support,husband,white,male,0,0,40,united-states,>50k
27,private,50132,some-college,10,divorced,sales,not-in-family,white,male,0,0,50,united-states,<=50k
36,self-emp-not-inc,167691,some-college,10,never-married,other-service,unmarried,white,female,0,0,50,united-states,<=50k
36,private,77820,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50k
23,private,156513,hs-grad,9,never-married,handlers-cleaners,own-child,black,male,0,0,40,united-states,<=50k
46,private,248059,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,3464,0,40,united-states,<=50k
24,private,283092,11th,7,never-married,craft-repair,not-in-family,black,male,0,0,35,jamaica,<=50k
22,private,175883,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
62,private,232308,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
19,private,269991,hs-grad,9,never-married,other-service,own-child,white,male,0,0,40,puerto-rico,<=50k
47,private,120781,masters,14,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,15024,0,40,?,>50k
57,private,78707,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
19,private,351802,hs-grad,9,never-married,machine-op-inspct,own-child,white,male,0,0,35,united-states,<=50k
37,local-gov,196529,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,45,united-states,>50k
36,local-gov,331902,some-college,10,divorced,adm-clerical,unmarried,white,female,0,0,35,united-states,<=50k
50,private,279461,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,>50k
35,private,145704,hs-grad,9,married-civ-spouse,prof-specialty,wife,white,female,3942,0,35,united-states,<=50k
25,private,113099,hs-grad,9,separated,craft-repair,not-in-family,black,male,0,0,40,united-states,<=50k
29,state-gov,159782,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,45,united-states,>50k
19,private,410543,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
49,private,34446,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
43,federal-gov,95902,assoc-acdm,12,married-civ-spouse,prof-specialty,wife,black,female,0,0,40,united-states,<=50k
56,self-emp-not-inc,214323,11th,7,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
42,private,236323,hs-grad,9,divorced,craft-repair,unmarried,white,female,0,0,40,united-states,<=50k
40,private,142886,bachelors,13,widowed,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50k
44,private,77313,some-college,10,divorced,adm-clerical,unmarried,white,female,0,0,38,united-states,<=50k
36,private,187098,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k
53,local-gov,155314,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,>50k
72,self-emp-not-inc,203289,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,35,united-states,<=50k
33,private,178587,some-college,10,separated,prof-specialty,unmarried,white,female,0,0,37,united-states,<=50k
22,private,82393,9th,5,never-married,handlers-cleaners,own-child,asian-pac-islander,male,0,0,40,philippines,<=50k
41,private,185145,hs-grad,9,married-civ-spouse,tech-support,husband,white,male,0,0,45,?,>50k
46,private,72896,9th,5,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,43,united-states,<=50k
52,self-emp-not-inc,174752,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
27,private,230563,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
22,private,117363,some-college,10,never-married,adm-clerical,not-in-family,white,female,0,0,35,united-states,<=50k
25,private,285367,hs-grad,9,divorced,other-service,not-in-family,white,male,0,0,50,united-states,<=50k
60,?,139391,hs-grad,9,married-civ-spouse,?,husband,white,male,0,0,42,united-states,<=50k
38,private,198170,assoc-voc,11,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k
37,private,38948,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,50,united-states,<=50k
49,private,188515,some-college,10,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50k
48,private,188432,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,3103,0,46,united-states,>50k
31,private,178506,some-college,10,never-married,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k
40,self-emp-not-inc,129298,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,45,united-states,<=50k
25,private,165315,hs-grad,9,divorced,sales,unmarried,white,female,0,0,37,united-states,<=50k
68,private,117236,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,20051,0,45,united-states,>50k
28,private,133043,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,50,united-states,<=50k
53,private,113176,hs-grad,9,divorced,sales,not-in-family,white,female,2597,0,40,united-states,<=50k
33,private,259301,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,41,united-states,<=50k
20,private,196643,hs-grad,9,never-married,handlers-cleaners,own-child,white,male,0,0,40,united-states,<=50k
45,self-emp-not-inc,364365,bachelors,13,never-married,sales,not-in-family,white,female,0,0,35,united-states,<=50k
36,private,269318,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
34,private,108454,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,45,united-states,<=50k
32,private,171637,some-college,10,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
24,private,107801,hs-grad,9,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
34,private,179877,some-college,10,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
32,private,168981,hs-grad,9,never-married,adm-clerical,other-relative,white,female,0,0,35,united-states,<=50k
37,private,120590,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,>50k
31,private,310773,some-college,10,separated,sales,unmarried,white,female,0,0,40,mexico,<=50k
21,private,197050,some-college,10,never-married,other-service,own-child,white,female,0,0,35,united-states,<=50k
23,private,210797,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
33,private,55291,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
53,private,165745,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
25,self-emp-not-inc,259299,some-college,10,married-civ-spouse,craft-repair,husband,white,male,3103,0,50,united-states,>50k
24,state-gov,197731,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,49,united-states,>50k
48,self-emp-not-inc,197702,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
51,private,162238,masters,14,married-civ-spouse,exec-managerial,husband,white,male,0,1887,47,united-states,>50k
38,private,213260,hs-grad,9,separated,protective-serv,not-in-family,black,male,0,0,40,united-states,<=50k
51,private,53833,hs-grad,9,married-civ-spouse,prof-specialty,husband,white,male,0,0,46,united-states,>50k
23,private,119704,some-college,10,separated,sales,unmarried,white,female,0,0,40,united-states,<=50k
34,private,182714,hs-grad,9,separated,other-service,not-in-family,white,female,0,0,35,?,<=50k
39,private,172538,hs-grad,9,never-married,machine-op-inspct,unmarried,white,male,0,0,40,united-states,<=50k
39,private,158956,some-college,10,never-married,other-service,unmarried,black,female,0,0,40,united-states,<=50k
21,self-emp-not-inc,25631,some-college,10,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,<=50k
54,federal-gov,35576,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
34,private,203463,some-college,10,divorced,sales,not-in-family,white,female,0,0,40,united-states,<=50k
32,state-gov,317647,hs-grad,9,never-married,transport-moving,own-child,white,male,0,0,40,united-states,<=50k
54,private,220055,bachelors,13,widowed,sales,unmarried,white,female,0,0,40,united-states,<=50k
54,private,231482,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
37,private,89559,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,40,united-states,<=50k
51,private,131068,hs-grad,9,divorced,other-service,not-in-family,white,female,0,0,40,united-states,<=50k
45,private,219632,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
27,private,287476,hs-grad,9,never-married,craft-repair,not-in-family,black,male,3325,0,40,united-states,<=50k
36,private,206253,some-college,10,never-married,other-service,not-in-family,white,female,0,1617,40,united-states,<=50k
20,?,189203,assoc-acdm,12,never-married,?,not-in-family,white,male,0,0,40,united-states,<=50k
51,private,21698,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
32,private,356689,hs-grad,9,divorced,adm-clerical,unmarried,white,male,3887,0,40,united-states,<=50k
59,private,121865,hs-grad,9,divorced,other-service,not-in-family,black,female,0,0,40,united-states,<=50k
45,self-emp-not-inc,420986,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50k
43,?,218558,hs-grad,9,married-civ-spouse,?,husband,white,male,0,0,40,united-states,<=50k
29,local-gov,188909,bachelors,13,never-married,prof-specialty,own-child,black,female,0,0,42,united-states,<=50k
28,private,213081,11th,7,never-married,other-service,not-in-family,black,female,0,0,40,jamaica,<=50k
18,self-emp-not-inc,157131,11th,7,never-married,sales,own-child,white,female,0,0,40,united-states,<=50k
49,private,98010,bachelors,13,divorced,prof-specialty,not-in-family,white,female,0,0,50,united-states,<=50k
56,private,266091,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,45,mexico,<=50k
41,private,106627,assoc-acdm,12,divorced,exec-managerial,unmarried,black,female,0,0,50,united-states,<=50k
74,self-emp-not-inc,206682,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,1648,35,united-states,<=50k
30,private,243165,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
62,private,201928,hs-grad,9,widowed,craft-repair,unmarried,black,female,0,0,40,united-states,<=50k
19,private,128346,hs-grad,9,never-married,machine-op-inspct,own-child,white,female,0,0,40,united-states,<=50k
29,private,197288,hs-grad,9,married-civ-spouse,adm-clerical,wife,black,female,0,0,40,united-states,<=50k
20,?,169184,some-college,10,never-married,?,other-relative,black,female,0,0,40,united-states,<=50k
36,private,129591,hs-grad,9,never-married,other-service,not-in-family,white,male,0,0,40,united-states,<=50k
37,self-emp-not-inc,188563,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,4386,0,50,united-states,>50k
29,self-emp-not-inc,184710,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
40,self-emp-inc,111483,bachelors,13,never-married,prof-specialty,own-child,white,male,0,0,40,united-states,<=50k
26,self-emp-inc,266639,bachelors,13,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
42,self-emp-not-inc,93853,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50k
32,private,184207,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
33,private,238002,9th,5,married-civ-spouse,transport-moving,other-relative,white,male,0,0,40,mexico,<=50k
28,?,30237,some-college,10,never-married,?,unmarried,white,female,0,0,40,united-states,<=50k
43,private,196545,bachelors,13,married-civ-spouse,machine-op-inspct,husband,white,male,0,1902,40,united-states,>50k
47,private,144844,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
37,private,280500,some-college,10,never-married,tech-support,own-child,black,female,0,0,40,united-states,<=50k
50,private,23686,some-college,10,married-civ-spouse,adm-clerical,other-relative,white,female,0,0,35,united-states,>50k
19,private,229756,hs-grad,9,never-married,sales,own-child,white,male,0,0,50,united-states,<=50k
32,local-gov,95530,some-college,10,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
44,local-gov,73199,assoc-voc,11,divorced,tech-support,unmarried,asian-pac-islander,male,0,0,40,united-states,<=50k
29,private,79481,some-college,10,never-married,tech-support,not-in-family,white,female,0,0,40,united-states,<=50k
21,?,116934,some-college,10,never-married,?,own-child,white,female,0,0,40,united-states,<=50k
34,private,100950,assoc-voc,11,never-married,prof-specialty,unmarried,white,female,0,0,40,germany,<=50k
44,local-gov,56651,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,52,united-states,<=50k
22,private,264874,some-college,10,never-married,tech-support,other-relative,white,female,0,0,40,united-states,<=50k
39,state-gov,183092,doctorate,16,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,>50k
26,local-gov,273399,some-college,10,never-married,protective-serv,not-in-family,white,male,0,0,40,peru,<=50k
21,private,177526,some-college,10,never-married,other-service,own-child,white,male,0,0,40,united-states,<=50k
49,local-gov,31267,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,50,united-states,<=50k
30,private,54608,assoc-acdm,12,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50k
52,private,162238,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,38,united-states,>50k
30,private,175931,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
20,private,236804,hs-grad,9,never-married,adm-clerical,not-in-family,white,male,0,0,40,united-states,<=50k
31,private,168782,hs-grad,9,divorced,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,<=50k
44,private,227065,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50k
31,private,259705,hs-grad,9,never-married,farming-fishing,own-child,white,female,0,0,40,united-states,<=50k
58,private,322013,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
41,private,49797,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
23,private,52566,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50k
47,private,266275,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
26,self-emp-not-inc,177858,bachelors,13,divorced,exec-managerial,not-in-family,white,male,0,1876,38,united-states,<=50k
45,federal-gov,183804,some-college,10,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k
48,private,107231,prof-school,15,married-civ-spouse,exec-managerial,husband,white,male,99999,0,50,united-states,>50k
23,private,173679,some-college,10,never-married,handlers-cleaners,not-in-family,white,male,0,0,40,united-states,<=50k
20,local-gov,163965,hs-grad,9,never-married,other-service,unmarried,black,female,0,0,40,united-states,<=50k
27,private,172009,bachelors,13,never-married,exec-managerial,not-in-family,white,female,0,0,40,united-states,<=50k
25,private,44363,hs-grad,9,never-married,handlers-cleaners,not-in-family,white,male,0,0,35,united-states,<=50k
53,private,167033,some-college,10,never-married,exec-managerial,not-in-family,black,female,0,0,40,united-states,<=50k
54,private,143822,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,>50k
41,private,37869,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,1902,40,united-states,>50k
23,private,447488,9th,5,never-married,machine-op-inspct,other-relative,white,male,0,0,35,mexico,<=50k
42,private,245975,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50k
61,private,34632,12th,8,married-spouse-absent,prof-specialty,not-in-family,white,male,0,0,40,united-states,<=50k
57,private,121362,some-college,10,widowed,adm-clerical,unmarried,white,female,0,2258,38,united-states,>50k
21,state-gov,24008,some-college,10,never-married,craft-repair,own-child,white,male,0,0,35,united-states,<=50k
44,private,165492,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50k
48,private,326048,assoc-acdm,12,divorced,other-service,not-in-family,white,male,0,0,44,united-states,<=50k
46,private,250821,prof-school,15,divorced,farming-fishing,unmarried,white,male,0,0,48,united-states,<=50k
27,local-gov,170504,bachelors,13,never-married,transport-moving,not-in-family,white,female,0,0,40,united-states,<=50k
28,private,191342,some-college,10,never-married,sales,not-in-family,other,male,0,0,40,india,<=50k
63,self-emp-not-inc,344128,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,50,united-states,>50k
69,?,148694,hs-grad,9,divorced,?,not-in-family,white,female,0,0,40,united-states,<=50k
36,state-gov,168894,assoc-voc,11,married-spouse-absent,protective-serv,own-child,white,female,0,0,40,germany,<=50k
20,private,203263,12th,8,never-married,other-service,own-child,white,male,0,0,35,united-states,<=50k
28,state-gov,89564,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,50,united-states,<=50k
58,private,97562,hs-grad,9,married-civ-spouse,sales,wife,white,female,0,0,38,united-states,<=50k
48,private,336540,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50k
38,private,160192,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,2051,44,united-states,<=50k
50,local-gov,320386,assoc-acdm,12,divorced,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
35,private,32126,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50k
45,self-emp-not-inc,275445,bachelors,13,divorced,exec-managerial,unmarried,white,male,0,0,50,united-states,<=50k
38,self-emp-inc,54953,some-college,10,married-civ-spouse,craft-repair,husband,white,male,0,0,38,united-states,<=50k
32,private,39223,10th,6,separated,craft-repair,unmarried,black,female,0,0,40,?,<=50k
21,private,355287,9th,5,never-married,machine-op-inspct,not-in-family,white,male,0,0,48,mexico,<=50k
46,local-gov,207677,bachelors,13,married-civ-spouse,protective-serv,husband,white,male,0,0,40,united-states,>50k
43,private,102114,some-college,10,never-married,adm-clerical,unmarried,black,female,0,0,40,united-states,<=50k
37,private,278632,9th,5,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
51,private,355551,hs-grad,9,never-married,craft-repair,unmarried,white,female,0,0,45,mexico,<=50k
61,?,202106,hs-grad,9,married-civ-spouse,?,husband,white,male,0,1902,40,united-states,>50k
21,private,184543,hs-grad,9,never-married,sales,not-in-family,white,female,0,0,40,united-states,<=50k
45,private,122206,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50k
38,private,229015,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,united-states,>50k
28,private,130067,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,>50k
40,local-gov,306495,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,35,united-states,<=50k
32,private,232855,hs-grad,9,never-married,machine-op-inspct,unmarried,black,female,0,0,40,united-states,<=50k
55,local-gov,171328,some-college,10,married-spouse-absent,adm-clerical,unmarried,black,female,0,0,35,united-states,<=50k
34,private,102858,hs-grad,9,separated,adm-clerical,unmarried,white,male,0,0,40,united-states,<=50k
58,private,209438,some-college,10,divorced,other-service,unmarried,black,female,0,0,40,united-states,<=50k
44,private,184378,assoc-voc,11,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
31,private,446512,some-college,10,separated,other-service,unmarried,black,female,0,0,40,united-states,<=50k
31,federal-gov,113688,hs-grad,9,never-married,machine-op-inspct,unmarried,white,female,0,0,40,united-states,<=50k
39,private,333305,some-college,10,married-civ-spouse,sales,wife,white,female,0,0,45,united-states,>50k
56,private,76142,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
53,local-gov,38795,9th,5,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50k
62,private,247483,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,>50k
62,state-gov,198686,hs-grad,9,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
39,private,56118,hs-grad,9,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50k
45,federal-gov,359808,assoc-acdm,12,never-married,exec-managerial,not-in-family,white,male,0,0,40,united-states,<=50k
29,private,231554,some-college,10,married-civ-spouse,adm-clerical,husband,black,male,0,0,50,united-states,<=50k
33,private,34848,some-college,10,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50k
34,private,199934,some-college,10,married-civ-spouse,machine-op-inspct,husband,black,male,7298,0,40,united-states,>50k
29,private,196243,hs-grad,9,never-married,machine-op-inspct,not-in-family,white,female,0,0,40,united-states,<=50k
65,self-emp-inc,66360,11th,7,married-civ-spouse,exec-managerial,husband,white,male,6418,0,35,united-states,>50k
18,private,189487,some-college,10,never-married,sales,own-child,white,female,0,0,35,united-states,<=50k
22,private,194848,hs-grad,9,never-married,farming-fishing,own-child,white,male,0,0,40,united-states,<=50k
30,private,167309,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,1902,40,united-states,>50k
44,private,192878,bachelors,13,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,>50k
52,federal-gov,123011,hs-grad,9,divorced,adm-clerical,not-in-family,white,male,0,0,45,united-states,<=50k
48,federal-gov,497486,hs-grad,9,married-spouse-absent,adm-clerical,unmarried,white,female,1471,0,40,united-states,<=50k
25,private,178478,bachelors,13,never-married,adm-clerical,own-child,white,female,0,0,40,united-states,<=50k
41,private,149909,bachelors,13,married-civ-spouse,sales,husband,white,male,7688,0,50,united-states,>50k
37,private,103323,hs-grad,9,never-married,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50k
55,private,239404,10th,6,married-civ-spouse,transport-moving,husband,black,male,0,0,45,united-states,<=50k
67,private,165082,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,38,united-states,<=50k
36,private,389725,some-college,10,divorced,adm-clerical,not-in-family,white,male,0,0,45,united-states,<=50k
47,private,374580,hs-grad,9,separated,sales,not-in-family,white,female,0,0,52,united-states,<=50k
36,?,187983,hs-grad,9,never-married,?,unmarried,white,female,0,0,40,united-states,<=50k
28,private,115438,bachelors,13,never-married,adm-clerical,own-child,white,male,0,0,40,united-states,<=50k
34,private,231043,assoc-voc,11,married-civ-spouse,adm-clerical,husband,white,male,3908,0,45,united-states,<=50k
35,private,129597,some-college,10,married-civ-spouse,sales,husband,white,male,0,0,46,united-states,<=50k
24,local-gov,387108,some-college,10,married-civ-spouse,protective-serv,husband,black,male,0,0,40,united-states,<=50k
43,private,105936,hs-grad,9,married-civ-spouse,adm-clerical,wife,white,female,0,0,35,united-states,>50k
